_TRI_FORM_TOTALS_EZ.REPORTING_YEAR,V_TRI_FORM_TOTALS_EZ.TRI_FACILITY_ID,V_TRI_FORM_TOTALS_EZ.FACILITY_NAME,V_TRI_FORM_TOTALS_EZ.STREET_ADDRESS,V_TRI_FORM_TOTALS_EZ.CITY_NAME,V_TRI_FORM_TOTALS_EZ.COUNTY_NAME,V_TRI_FORM_TOTALS_EZ.STATE_FIPS_CODE,V_TRI_FORM_TOTALS_EZ.STATE_ABBR,Code Expansion for State Abbreviation,V_TRI_FORM_TOTALS_EZ.ZIP_CODE,V_TRI_FORM_TOTALS_EZ.REGION,Code Expansion for Region,V_TRI_FORM_TOTALS_EZ.FAC_CLOSED_IND,V_TRI_FORM_TOTALS_EZ.ASGN_AGENCY,Code Expansion for Assigned Agency,V_TRI_FORM_TOTALS_EZ.ASSIGNED_AGENCY_CODE,V_TRI_FORM_TOTALS_EZ.ASGN_FEDERAL_IND,V_TRI_FORM_TOTALS_EZ.PARENT_CO_NAME,V_TRI_FORM_TOTALS_EZ.PARENT_CO_DB_NUM,V_TRI_FORM_TOTALS_EZ.STANDARDIZED_PARENT_COMPANY,V_TRI_FORM_TOTALS_EZ.EPA_REGISTRY_ID,V_TRI_FORM_TOTALS_EZ.INDUSTRY_SECTOR_CODE,V_TRI_FORM_TOTALS_EZ.PRIMARY_SIC,V_TRI_FORM_TOTALS_EZ.SIC_CODES,V_TRI_FORM_TOTALS_EZ.PRIMARY_NAICS,V_TRI_FORM_TOTALS_EZ.NAICS_CODE,V_TRI_FORM_TOTALS_EZ.CHEMICAL_NAME,V_TRI_FORM_TOTALS_EZ.TRI_CHEM_ID,V_TRI_FORM_TOTALS_EZ.CHEMICAL_ABSTRACT_NUMBER,V_TRI_FORM_TOTALS_EZ.SRS_IDENTIFIER,V_TRI_FORM_TOTALS_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_TOTALS_EZ.MIXTURE_NAME,V_TRI_FORM_TOTALS_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_TOTALS_EZ.CARCINOGEN_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.CLEAN_AIR_ACT_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.R3350_CHEMICAL_INDICATOR,V_TRI_FORM_TOTALS_EZ.DOC_CTRL_NUM,V_TRI_FORM_TOTALS_EZ.FORM_TYPE_IND,V_TRI_FORM_TOTALS_EZ.POSTMARK_DATE,V_TRI_FORM_TOTALS_EZ.ORIG_POSTMARK,V_TRI_FORM_TOTALS_EZ.TRADE_SECRET_IND,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_1,V_TRI_FORM_TOTALS_EZ.REVISION_CODE_2,V_TRI_FORM_TOTALS_EZ.TOTAL_ONSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.AIR_FUG,V_TRI_FORM_TOTALS_EZ.AIR_STACK,V_TRI_FORM_TOTALS_EZ.TOTAL_AIR_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_WATER_RELEASE,V_TRI_FORM_TOTALS_EZ.NUMBER_OF_STREAMS,V_TRI_FORM_TOTALS_EZ.UNINJ8795,V_TRI_FORM_TOTALS_EZ.UNINJ_I,V_TRI_FORM_TOTALS_EZ.UNINJ_IIV,V_TRI_FORM_TOTALS_EZ.LANDF8795,V_TRI_FORM_TOTALS_EZ.RCRA_C,V_TRI_FORM_TOTALS_EZ.OTH_LANDF,V_TRI_FORM_TOTALS_EZ.LAND_TREA,V_TRI_FORM_TOTALS_EZ.SURF_IMP,V_TRI_FORM_TOTALS_EZ.SI_553A,V_TRI_FORM_TOTALS_EZ.SI_553B,V_TRI_FORM_TOTALS_EZ.OTH_DISP,V_TRI_FORM_TOTALS_EZ.TOTAL_LAND_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_POTW_TRANSFER,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81C,V_TRI_FORM_TOTALS_EZ.POTW_RELEASE_81D,V_TRI_FORM_TOTALS_EZ.POTW_TREATMENT,V_TRI_FORM_TOTALS_EZ.POTW_METAL,V_TRI_FORM_TOTALS_EZ.POTW_NON_METAL,V_TRI_FORM_TOTALS_EZ.P30,V_TRI_FORM_TOTALS_EZ.P31,V_TRI_FORM_TOTALS_EZ.P32,V_TRI_FORM_TOTALS_EZ.P33,V_TRI_FORM_TOTALS_EZ.P34,V_TRI_FORM_TOTALS_EZ.P35,V_TRI_FORM_TOTALS_EZ.P36,V_TRI_FORM_TOTALS_EZ.P37,V_TRI_FORM_TOTALS_EZ.P38,V_TRI_FORM_TOTALS_EZ.P39,V_TRI_FORM_TOTALS_EZ.M10,V_TRI_FORM_TOTALS_EZ.M41,V_TRI_FORM_TOTALS_EZ.M62,V_TRI_FORM_TOTALS_EZ.M40_METAL,V_TRI_FORM_TOTALS_EZ.M61_METAL,V_TRI_FORM_TOTALS_EZ.M71,V_TRI_FORM_TOTALS_EZ.M81,V_TRI_FORM_TOTALS_EZ.M82,V_TRI_FORM_TOTALS_EZ.M72,V_TRI_FORM_TOTALS_EZ.TOTAL_OFFSITE_RELEASE,V_TRI_FORM_TOTALS_EZ.TOTAL_RECYCLING_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_RECOVERY_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TREATMENT_TRANSFER,V_TRI_FORM_TOTALS_EZ.UNCLASSIFIED_TRANSFERS,V_TRI_FORM_TOTALS_EZ.TOTAL_TRANSFER,V_TRI_FORM_TOTALS_EZ.TOTAL_TQR_RELEASE,V_TRI_FORM_TOTALS_EZ.REL_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81A_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81B_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81C_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.REL_81D_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.RECYC_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.ENERGY_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_ONSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TREATED_OFFSITE_CURR_YR_QTY,V_TRI_FORM_TOTALS_EZ.TOTAL_PROD_WASTE,V_TRI_FORM_TOTALS_EZ.ONE_TIME_RELEASE_QTY
2019,80221RCKYM301WE,WELLS CONCRETE (ARCHITECTURAL PLANT),301 W 60TH PL,DENVER,ADAMS,08,CO,N/A,80221,8,REGION 8,0,,N/A,,C,NA,,WELLS CONCRETE,110002135779,327,,    ,327390,    ,NITRATE COMPOUNDS,N511,N511,649616,NA,NA,NO,NO,NO,0,1319218518126,L,2020-07-02,2020-07-02,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,27,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,ASBESTOS (FRIABLE),001332214,001332214,85282,NA,NA,NO,YES,YES,0,1319217972088,L,2020-06-22,2020-06-22,0,,,20071.18,1.14,.04,1.18,0,0,0,0,0,0,20070,0,0,0,0,0,0,20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20071.18,0,20070,1.18,0,0,0,0,0,0,0,0,20071.18,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319217972215,L,2020-06-22,2020-06-22,0,,,23984.41,1.36,.05,1.41,0,1,0,0,0,0,23983,0,0,0,0,0,0,23983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23984.41,0,23983,1.41,0,0,0,0,0,0,0,0,23984.41,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,MERCURY  and MERCURY COMPOUNDS,N458,N458,650028,NA,NA,YES,NO,YES,1,1319217972153,L,2020-06-22,2020-06-22,0,,,185.01,.01,0,.01,0,1,0,0,0,0,185,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.01,0,185,.01,0,0,0,0,0,0,0,0,185.01,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,NICKEL  and NICKEL COMPOUNDS,N495,N495,650036,NA,NA,YES,YES,YES,1,1319217972165,L,2020-06-22,2020-06-22,0,,,42675.5,2.41,.09,2.5,0,1,0,0,0,0,42673,0,0,0,0,0,0,42673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42675.5,0,42673,2.5,0,0,0,0,0,0,0,0,42675.5,
2019,80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,108555 EAST HIGHWAY 36,DEER TRAIL,ADAMS,08,CO,N/A,80105,8,REGION 8,0,,N/A,,C,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,110060947329,562,,    ,562211,    ,NITRIC ACID,007697372,007697372,152686,NA,NA,NO,NO,NO,0,1319217972227,L,2020-06-22,2020-06-22,0,,,44100.58,2.49,.09,2.58,0,1,0,0,0,0,44098,0,0,0,0,0,0,44098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44100.58,0,44098,2.58,0,0,0,0,0,0,0,0,44100.58,
2019,80127SSCRC10570,TTM TECHNOLOGIES,10570 BRADFORD RD,LITTLETON,JEFFERSON,08,CO,N/A,80127,8,REGION 8,0,,N/A,,C,TTM TECHNOLOGIES,006644199,TTM TECHNOLOGIES INC,110041961801,334,,    ,334412,    ,LEAD COMPOUNDS,N420,N420,650002,NA,NA,NO,NO,YES,1,1319218143408,L,2020-06-25,2020-06-25,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.55,.55,0,.55,0,.55,0,0,0,0,0,0,.55,0,0,0,0,0,0,0,0,0,0,0,0,0,.55,1984.89,0,0,0,1984.89,.55,0,0,0,0,.55,0,1984.89,0,0,0,0,1985.44,
2019,80020GGRGT845CM,AGGREGATE INDUSTRIES WCR INC BROOMFIELD READY MIX PLANT,845 COMPTON ST,BROOMFIELD,BROOMFIELD,08,CO,N/A,80020,8,REGION 8,0,,N/A,,C,AGGREGATE INDUSTRIES MANAGEMENT INC,128734949,AGGREGATE INDUSTRIES MANAGEMENT INC,110001437703,327,,    ,327320,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319217803675,L,2020-06-02,2020-06-02,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80860CRPPL2755S,CRIPPLE CREEK & VICTOR GOLD MINING CO,1280 HWY 67,VICTOR,TELLER,08,CO,N/A,80860,8,REGION 8,0,,N/A,,C,NEWMONT MINING CORP,006988414,NEWMONT MINING CORP,110041971337,2122,,    ,212221,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218055794,L,2020-06-24,2020-06-24,0,,,200,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,0,18,27,0,45,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,0,18,0,0,27,0,27,218,0,0,200,0,18,0,0,0,0,0,27,245,
2019,8100WVSTST1TWER,VESTAS TOWERS AMERICA,100 TOWERS ROAD,PUEBLO,PUEBLO,08,CO,N/A,81004,8,REGION 8,0,,N/A,,C,VESTAS TOWERS AMERICA INC,003898206,VESTAS TOWERS AMERICA INC,110039573896,332,,    ,332312,    ,XYLENE (MIXED ISOMERS),001330207,001330207,84970,NA,NA,NO,NO,YES,1,1319218050540,L,2020-06-24,2020-06-24,0,,,28485.19,20608.44,7876.75,28485.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172456.18,0,172456.18,28485.19,0,0,28485.19,0,0,0,0,0,0,0,172456.18,200941.37,
2019,8023WFSTRV391JL,COLORADO SALT PRODUCTS LLC,3910 JOLIET STREET,DENVER,DENVER,08,CO,N/A,80239,8,REGION 8,0,,N/A,,C,COLORADO SALT PRODUCTS LLC,NA,COLORADO SALT PRODUCTS LLC,110059361505,325,,    ,325180,    ,HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY),007647010,007647010,152231,NA,NA,NO,NO,YES,0,1319217853720,L,2020-06-10,2020-06-10,0,,,30.1,5,25.1,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,0,0,12.5,0,0,0,0,0,0,750,0,762.5,17.6
2019,8060WRCKYM975US,MARTIN MARIETTA BRIGHTON READY MIX,975 US HWY 85,BRIGHTON,WELD,08,CO,N/A,80603,8,REGION 8,0,,N/A,,C,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,110002436793,327,,    ,327320,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218213433,L,2020-06-28,2020-06-28,0,,,.7293,0,.7293,.7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7293,0,0,.7293,0,0,5.983,0,0,0,0,0,6.7123,
2019,8050WJMSMC29PEA,JM SMUCKER LLC,2900 PEAK AVE,LONGMONT,WELD,08,CO,N/A,80504,8,REGION 8,0,,N/A,,C,J M SMUCKER CO,004461406,J M SMUCKER CO,,311,,    ,311412,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218058648,L,2020-06-24,2020-06-24,0,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,80002NDLCH4711W,INDUSTRIAL CHEMICALS CORP,4711 W 58TH AVE,ARVADA,ADAMS,08,CO,N/A,80002,8,REGION 8,0,,N/A,,C,NA,,NA,110000906495,4246,,    ,424690,    ,CERTAIN GLYCOL ETHERS,N230,N230,649541,NA,NA,NO,NO,YES,0,1319218207722,S,2020-06-27,2020-06-27,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80911SCHLG3899H,SCHLAGE LOCK CO LLC,3899 HANCOCK EXPRESSWAY,SECURITY,EL PASO,08,CO,N/A,80911,8,REGION 8,0,,N/A,,C,ALLEGION S&S US HOLDING CO INC,079218390,ALLEGION S & S US HOLDING CO INC,110000467753,332,,    ,332813,    ,COPPER,007440508,007440508,150086,NA,NA,NO,NO,NO,0,1319217838236,L,2020-06-09,2020-06-09,0,,,260,5,250,255,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77382,0,0,0,77382,265,0,0,260,5,0,0,77382,0,0,0,0,77647,
2019,80911SCHLG3899H,SCHLAGE LOCK CO LLC,3899 HANCOCK EXPRESSWAY,SECURITY,EL PASO,08,CO,N/A,80911,8,REGION 8,0,,N/A,,C,ALLEGION S&S US HOLDING CO INC,079218390,ALLEGION S & S US HOLDING CO INC,110000467753,332,,    ,332813,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319217838248,L,2020-06-09,2020-06-09,0,,,.661,.001,.56,.561,.1,1,0,0,0,0,0,0,0,0,0,0,0,0,.061,.061,.061,0,0,.061,0,0,0,0,.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.061,1778,0,0,0,1778,.722,0,0,.661,.061,0,0,1778,0,0,0,0,1778.722,
2019,80911SCHLG3899H,SCHLAGE LOCK CO LLC,3899 HANCOCK EXPRESSWAY,SECURITY,EL PASO,08,CO,N/A,80911,8,REGION 8,0,,N/A,,C,ALLEGION S&S US HOLDING CO INC,079218390,ALLEGION S & S US HOLDING CO INC,110000467753,332,,    ,332813,    ,NICKEL,007440020,007440020,149674,NA,NA,NO,YES,YES,1,1319217838251,L,2020-06-09,2020-06-09,0,,,15,5,5,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3948,0,0,0,3948,20,0,0,15,5,0,0,3948,0,0,0,0,3968,
2019,80022PHLLP3960E,PHILLIPS 66 CO DENVER TERMINAL,3960 E 56TH AVE,COMMERCE CITY,ADAMS,08,CO,N/A,80022,8,REGION 8,0,,N/A,,C,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,110000466638,4247,,    ,424710,    ,BENZENE,000071432,000071432,4754,NA,NA,NO,YES,YES,1,1319217824287,L,2020-06-05,2020-06-05,0,,,670,200,470,670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,670,0,0,670,0,0,0,5,0,0,8600,0,9275,
2019,80550MTLCN12011,METAL CONTAINER CORPORTION - WINDSOR CAN PLANT,1201 METAL CONTAINER COURT,WINDSOR,WELD,08,CO,N/A,80550,8,REGION 8,0,,N/A,,C,ANHEUSER-BUSCH COS LLC,098630254,ANHEUSER-BUSCH COS LLC,110000467487,332,,    ,332431,    ,HYDROGEN FLUORIDE,007664393,007664393,152371,NA,NA,NO,NO,YES,0,1319218309146,L,2020-06-29,2020-06-29,0,,,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,5400,0,5430,
2019,8042WCLMXMHIGHW,CLIMAX MOLYBDENUM CO-CLIMAX MINE,HWY 91 FREMONT PASS,CLIMAX,LAKE,08,CO,N/A,80429,8,REGION 8,0,,N/A,,C,FREEPORT-MCMORAN INC,187122973,FREEPORT-MCMORAN INC,110046122851,2122,,    ,212299,    ,AMMONIA,007664417,007664417,152389,NA,NA,NO,NO,NO,0,1319218063028,S,2020-06-24,2020-06-24,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80204NTDST320WE,US DEPARTMENT OF THE TREASURY US MINT DENVER,320 W COLFAX AVE,DENVER,DENVER,08,CO,N/A,80204,8,REGION 8,0,DTR,U.S. DEPT. OF THE TREASURY,U.S. DEPT. OF THE TREASURY,F,US DEPARTMENT OF THE TREASURY,NA,US DEPARTMENT OF THE TREASURY,110000466816,332,,    ,332119,    ,MANGANESE,007439965,007439965,149625,NA,NA,NO,NO,YES,0,1319218012906,L,2020-06-23,2020-06-23,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,14.9,0,14.9,0,14.9,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.6,4736.8,0,0,0,5586.5,864.6,0,0,0,849.7,14.9,0,4736.8,0,0,0,0,5601.4,
2019,80537LLWTH715DE,ALLWEATER WOOD LLC,715 DENVER AVE,LOVELAND,LARIMER,08,CO,N/A,80537,8,REGION 8,0,,N/A,,C,MENDOCINO FOREST PRODUCTS CO LLC,030618586,MENDOCINO FOREST PRODUCTS CO LLC,110002135939,321,,    ,321114,    ,SODIUM NITRITE,007632000,007632000,152058,NA,NA,NO,NO,NO,0,1319217793431,S,2020-05-29,2020-05-29,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80701XCLCR1505E,CARGILL MEAT SOLUTIONS CORP,1505 E BURLINGTON AVE,FORT MORGAN,MORGAN,08,CO,N/A,80701,8,REGION 8,0,,N/A,,C,CARGILL INC,006249189,CARGILL INC,110000467637,311,,    ,311611,311612 311613   ,NITRIC ACID,007697372,007697372,152686,NA,NA,NO,NO,NO,0,1319217965351,L,2020-06-19,2020-06-19,0,,,15,5,5,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,13905,0,13920,
2019,80751STRLN45ANG,STERLING ETHANOL LLC,450 ANGUS AVE,STERLING,LOGAN,08,CO,N/A,80751,8,REGION 8,0,,N/A,,C,NA,,NA,110022421912,325,,    ,325193,    ,N-HEXANE,000110543,000110543,26740,NA,NA,NO,NO,YES,0,1319217941121,L,2020-06-18,2020-06-18,0,,,1031,0,1031,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,1031,0,0,0,0,0,0,0,0,1031,
2019,80751STRLN45ANG,STERLING ETHANOL LLC,450 ANGUS AVE,STERLING,LOGAN,08,CO,N/A,80751,8,REGION 8,0,,N/A,,C,NA,,NA,110022421912,325,,    ,325193,    ,FORMALDEHYDE,000050000,000050000,1008,NA,NA,NO,YES,YES,0,1319217941107,S,2020-06-18,2020-06-18,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,80549RWHDN2700E,RAWHIDE ENERGY STATION,2700 E COUNTY RD 82,WELLINGTON,LARIMER,08,CO,N/A,80549,8,REGION 8,0,,N/A,,C,PLATTE RIVER POWER AUTHORITY,075759948,PLATTE RIVER POWER AUTHORITY,110000607148,2211,,    ,221112,    ,MANGANESE COMPOUNDS,N450,N450,650010,NA,NA,NO,NO,YES,0,1319217923883,L,2020-06-17,2020-06-17,0,,,16869.6,3.6,35,38.6,0,0,0,0,0,0,0,16831,0,0,0,0,0,16831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5982,0,0,0,5982,16869.6,0,16831,38.6,0,0,0,5982,0,0,0,0,22851.6,
2019,80915XLSNN3445N,WEATHERFORD ARTIFICIAL LIFT SYSTEMS LLC,3285 CAPITAL DR,COLORADO SPRINGS,EL PASO,08,CO,N/A,80939,8,REGION 8,0,,N/A,,C,WEATHERFORD INTERNATIONAL,062157284,WEATHERFORD INTERNATIONAL,110064129704,332,,    ,332813,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319218165809,L,2020-06-26,2020-06-26,0,,,1.04,0,0,0,1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,.00485,.00485,0,.00485,0,.00485,0,.00485,0,0,0,0,0,0,0,0,0,0,113.605,0,0,0,0,2.1832,0,0,115.79305,3098,0,0,0,3213.7882,116.83305,0,0,1.04,2.1832,113.60985,0,3098,0,0,0,0,3214.83305,
2019,80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,14940 COUNTY RD 24,BRUSH,MORGAN,08,CO,N/A,80723,8,REGION 8,0,,N/A,,C,XCEL ENERGY,848381245,XCEL ENERGY,110000600234,2211,,    ,221112,    ,MERCURY COMPOUNDS,N458,N458,650028,NA,NA,NO,NO,YES,1,1319218084414,L,2020-06-24,2020-06-24,0,,,140.1032,.0032,16.1,16.1032,0,0,0,0,0,0,0,124,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1032,0,124,16.1032,0,0,0,0,0,0,0,0,140.1032,
2019,80549RWHDN2700E,RAWHIDE ENERGY STATION,2700 E COUNTY RD 82,WELLINGTON,LARIMER,08,CO,N/A,80549,8,REGION 8,0,,N/A,,C,PLATTE RIVER POWER AUTHORITY,075759948,PLATTE RIVER POWER AUTHORITY,110000607148,2211,,    ,221112,    ,LEAD  and LEAD COMPOUNDS,N420,N420,650002,NA,NA,YES,NO,YES,1,1319217923871,L,2020-06-17,2020-06-17,0,,,2798.9,.25,2.65,2.9,0,0,0,0,0,0,0,2796,0,0,0,0,0,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,1260,2798.9,0,2796,2.9,0,0,0,1260,0,0,0,0,4058.9,
2019,8150WFRTRR2311R,FORTERRA PRECAST CONCEPTS INC,2311 RIVER RD,GRAND JUNCTION,MESA,08,CO,N/A,81505,8,REGION 8,0,,N/A,,C,FORTERRA INC,047663716,FORTERRA INC,110070071329,327,,    ,327390,    ,LEAD,007439921,007439921,149583,NA,NA,NO,YES,YES,1,1319218187300,L,2020-06-26,2020-06-26,0,,,.051955,.050217,.001738,.051955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.051955,0,0,.051955,0,0,0,0,0,0,0,0,.051955,
